training_bundle_row,dependence_unit,_row_id
21742,F-1,201784
21743,F-1,201797
21744,F-1,201800
21745,F-1,201814
21746,F-1,201820
21747,F-1,201821
21748,F-1,201825
21749,F-1,201841
21750,F-1,201845
21751,F-1,201848
21752,F-1,201856
21753,F-1,201857
21754,F-1,201864
21755,F-1,201865
21756,F-1,201874
21757,F-1,201880
21758,F-1,201881
21759,F-1,201882
21760,F-1,201883
21761,F-1,201884
21762,F-1,201890
21763,F-1,201891
21764,F-1,201898
21765,F-1,201899
21766,F-1,201900
21767,F-1,201906
21768,F-1,201907
21769,F-1,201913
21770,F-1,201914
21771,F-1,201916
21772,F-1,201918
21773,F-1,201921
21774,F-1,201926
21775,F-1,201927
21776,F-1,201930
21777,F-1,201932
21778,F-1,201939
21779,F-1,201940
21780,F-1,201941
21781,F-1,201943
21782,F-1,201945
21783,F-1,201946
21784,F-1,201956
21785,F-1,201960
21786,F-1,201966
21787,F-1,201967
21788,F-1,201971
21789,F-1,201984
21790,F-1,201985
21791,F-1,201987
21792,F-1,201989
21793,F-1,201999
21794,F-1,202009
21795,F-1,202010
21796,F-1,202013
21797,F-1,202018
21798,F-1,202019
21799,F-1,202022
21800,F-1,202029
21801,F-1,202031
21802,F-1,202035
21803,F-1,202043
21804,F-1,202046
21805,F-1,202049
21806,F-1,202060
21807,F-1,202067
21808,F-1,202068
21809,F-1,202080
21810,F-1,202084
21811,F-1,202090
21812,F-1,202093
21813,F-1,202094
21814,F-1,202095
21815,F-1,202096
21816,F-1,202107
21817,F-1,202112
21818,F-1,202113
21819,F-1,202118
21820,F-1,202131
21821,F-1,202132
21822,F-1,202135
21823,F-1,202137
21824,F-1,202138
21825,F-1,202143
21826,F-1,202146
21827,F-1,202154
21828,F-1,202160
21829,F-1,202169
21830,F-1,202173
21831,F-1,202174
21832,F-1,202177
21833,F-1,202179
21834,F-1,202180
21835,F-1,202182
21836,F-1,202185
21837,F-1,202193
21838,F-1,202195
21839,F-1,202196
21840,F-1,202199
21841,F-1,202202
21842,F-1,202219
21843,F-1,202224
21844,F-1,202229
21845,F-1,202236
21846,F-1,202246
21847,F-1,202252
21848,F-1,202255
21849,F-1,202259
21850,F-1,202260
21851,F-1,202264
21852,F-1,202273
21853,F-1,202280
21854,F-1,202281
21855,F-1,202283
21856,F-1,202287
21857,F-1,202289
21858,F-1,202302
21859,F-1,202303
21860,F-1,202321
21861,F-1,202323
21862,F-1,202327
21863,F-1,202330
21864,F-1,202331
21865,F-1,202333
21866,F-1,202336
21867,F-1,202337
21868,F-1,202340
21869,F-1,202344
21870,F-1,202348
21871,F-1,202358
21872,F-1,202364
21873,F-1,202367
21874,F-1,202371
21875,F-1,202377
21876,F-1,202386
21877,F-1,202387
21878,F-1,202388
21879,F-1,202405
21880,F-1,202408
21881,F-1,202417
21882,F-1,202419
21883,F-1,202421
21884,F-1,202422
21885,F-1,202427
21886,F-1,202435
21887,F-1,202441
21888,F-1,202442
21889,F-1,202451
21890,F-1,202459
21891,F-1,202472
21892,F-1,202474
21893,F-1,202481
21894,F-1,202485
21895,F-1,202493
21896,F-1,202498
21897,F-1,202502
21898,F-1,202513
21899,F-1,202515
21900,F-1,202516
21901,F-1,202524
21902,F-1,202528
21903,F-1,202533
21904,F-1,202540
21905,F-1,202541
21906,F-1,202544
21907,F-1,202557
21908,F-1,202563
21909,F-1,202575
21910,F-1,202584
21911,F-1,202587
21912,F-1,202598
21913,F-1,202609
21914,F-1,202615
21915,F-1,202618
21916,F-1,202622
21917,F-1,202623
21918,F-1,202626
21919,F-1,202629
21920,F-1,202645
21921,F-1,202646
21922,F-1,202655
21923,F-1,202662
21924,F-1,202664
21925,F-1,202665
21926,F-1,202669
21927,F-1,202670
21928,F-1,202679
21929,F-1,202685
21930,F-1,202687
21931,F-1,202689
21932,F-1,202691
21933,F-1,202699
21934,F-1,202701
21935,F-1,202704
21936,F-1,202716
21937,F-1,202723
21938,F-1,202732
21939,F-1,202736
21940,F-1,202738
21941,F-1,202746
21942,F-1,202748
21943,F-1,202749
21944,F-1,202753
21945,F-1,202755
21946,F-1,202760
21947,F-1,202762
21948,F-1,202765
21949,F-1,202766
21950,F-1,202768
21951,F-1,202770
21952,F-1,202779
21953,F-1,202788
21954,F-1,202790
21955,F-1,202792
21956,F-1,202811
21957,F-1,202813
21958,F-1,202818
21959,F-1,202823
21960,F-1,202824
21961,F-1,202825
21962,F-1,202826
21963,F-1,202837
21964,F-1,202845
21965,F-1,202848
21966,F-1,202850
21967,F-1,202866
21968,F-1,202870
21969,F-1,202874
21970,F-1,202875
21971,F-1,202876
21972,F-1,202881
21973,F-1,202885
21974,F-1,202886
21975,F-1,202887
21976,F-1,202892
21977,F-1,202901
21978,F-1,202909
21979,F-1,202913
21980,F-1,202918
21981,F-1,202922
21982,F-1,202931
21983,F-1,202933
21984,F-1,202942
21985,F-1,202943
21986,F-1,202947
21987,F-1,202948
21988,F-1,202951
21989,F-1,202960
21990,F-1,202962
21991,F-1,202965
21992,F-1,202972
21993,F-1,202975
21994,F-1,202978
21995,F-1,202986
21996,F-1,202992
21997,F-1,202994
21998,F-1,203001
21999,F-1,203012
22000,F-1,203017
22001,F-1,203018
22002,F-1,203021
22003,F-1,203022
22004,F-1,203023
22005,F-1,203035
22006,F-1,203037
22007,F-1,203038
22008,F-1,203067
22009,F-1,203071
22010,F-1,203074
22011,F-1,203080
22012,F-1,203083
22013,F-1,203096
22014,F-1,203107
22015,F-1,203111
22016,F-1,203116
22017,F-1,203118
22018,F-1,203120
22019,F-1,203126
22020,F-1,203133
22021,F-1,203137
22022,F-1,203138
22023,F-1,203141
22024,F-1,203148
22025,F-1,203151
22026,F-1,203152
22027,F-1,203154
22028,F-1,203156
22029,F-1,203159
22030,F-1,203161
22031,F-1,203167
22032,F-1,203170
22033,F-1,203175
22034,F-1,203176
22035,F-1,203182
22036,F-1,203190
22037,F-1,203191
22038,F-1,203196
22039,F-1,203201
22040,F-1,203206
22041,F-1,203214
22042,F-1,203216
22043,F-1,203220
22044,F-1,203225
22045,F-1,203232
22046,F-1,203241
22047,F-1,203244
22048,F-1,203251
22049,F-1,203255
22050,F-1,203261
22051,F-1,203263
22052,F-1,203276
22053,F-1,203277
22054,F-1,203292
22055,F-1,203294
22056,F-1,203298
22057,F-1,203303
22058,F-1,203311
22059,F-1,203333
22060,F-1,203338
22061,F-1,203348
22062,F-1,203354
22063,F-1,203356
22064,F-1,203357
22065,F-1,203365
22066,F-1,203375
22067,F-1,203378
22068,F-1,203396
22069,F-1,203397
22070,F-1,203401
22071,F-1,203406
22072,F-1,203418
22073,F-1,203425
22074,F-1,203427
22075,F-1,203439
22076,F-1,203441
22077,F-1,203446
22078,F-1,203448
22079,F-1,203460
22080,F-1,203463
22081,F-1,203468
22082,F-1,203471
22083,F-1,203475
22084,F-1,203476
22085,F-1,203480
22086,F-1,203497
22087,F-1,203499
22088,F-1,203500
22089,F-1,203504
22090,F-1,203516
22091,F-1,203520
22092,F-1,203522
22093,F-1,203524
22094,F-1,203533
22095,F-1,203545
22096,F-1,203547
22097,F-1,203549
22098,F-1,203566
22099,F-1,203575
22100,F-1,203583
22101,F-1,203588
22102,F-1,203589
22103,F-1,203592
22104,F-1,203598
22105,F-1,203600
22106,F-1,203601
22107,F-1,203604
22108,F-1,203607
22109,F-1,203613
22110,F-1,203616
22111,F-1,203617
22112,F-1,203618
22113,F-1,203632
22114,F-1,203634
22115,F-1,203636
22116,F-1,203637
22117,F-1,203641
22118,F-1,203644
22119,F-1,203646
22120,F-1,203652
22121,F-1,203653
22122,F-1,203659
22123,F-1,203663
22124,F-1,203680
22125,F-1,203697
22126,F-1,203699
22127,F-1,203701
22128,F-1,203709
22129,F-1,203725
22130,F-1,203726
22131,F-1,203729
22132,F-1,203733
22133,F-1,203734
22134,F-1,203738
22135,F-1,203741
22136,F-1,203742
22137,F-1,203744
22138,F-1,203745
22139,F-1,203751
22140,F-1,203755
22141,F-1,203764
22142,F-1,203769
22143,F-1,203771
22144,F-1,203778
22145,F-1,203779
22146,F-1,203782
22147,F-1,203783
22148,F-1,203790
22149,F-1,203793
22150,F-1,203795
22151,F-1,203798
22152,F-1,203802
22153,F-1,203803
22154,F-1,203810
22155,F-1,203815
22156,F-1,203816
22157,F-1,203823
22158,F-1,203826
22159,F-1,203835
22160,F-1,203836
22161,F-1,203838
22162,F-1,203839
22163,F-1,203854
22164,F-1,203855
22165,F-1,203856
22166,F-1,203857
22167,F-1,203863
22168,F-1,203864
22169,F-1,203869
22170,F-1,203873
22171,F-1,203877
22172,F-1,203881
22173,F-1,203891
22174,F-1,203902
22175,F-1,203904
22176,F-1,203908
22177,F-1,203912
22178,F-1,203916
22179,F-1,203922
22180,F-1,203935
22181,F-1,203949
22182,F-1,203956
22183,F-1,203966
22184,F-1,203972
22185,F-1,203979
22186,F-1,203981
22187,F-1,203982
22188,F-1,203987
22189,F-1,203990
22190,F-1,203994
22191,F-1,203997
22192,F-1,204000
22193,F-1,204002
22194,F-1,204006
22195,F-1,204016
22196,F-1,204022
22197,F-1,204025
22198,F-1,204035
22199,F-1,204048
22200,F-1,204050
22201,F-1,204054
22202,F-1,204058
22203,F-1,204063
22204,F-1,204070
22205,F-1,204073
22206,F-1,204077
22207,F-1,204080
22208,F-1,204085
22209,F-1,204086
22210,F-1,204101
22211,F-1,204102
22212,F-1,204107
22213,F-1,204109
22214,F-1,204115
22215,F-1,204117
22216,F-1,204122
22217,F-1,204125
22218,F-1,204126
22219,F-1,204134
22220,F-1,204136
22221,F-1,204142
22222,F-1,204146
22223,F-1,204147
22224,F-1,204151
22225,F-1,204156
22226,F-1,204157
22227,F-1,204165
22228,F-1,204179
22229,F-1,204184
22230,F-1,204187
22231,F-1,204190
22232,F-1,204193
22233,F-1,204195
22234,F-1,204200
22235,F-1,204203
22236,F-1,204208
22237,F-1,204211
22238,F-1,204213
22239,F-1,204228
22240,F-1,204229
22241,F-1,204235
22242,F-1,204256
22243,F-1,204260
22244,F-1,204263
22245,F-1,204272
22246,F-1,204277
22247,F-1,204287
22248,F-1,204288
22249,F-1,204302
22250,F-1,204310
22251,F-1,204314
22252,F-1,204325
22253,F-1,204331
22254,F-1,204332
22255,F-1,204334
22256,F-1,204341
22257,F-1,204344
22258,F-1,204345
22259,F-1,204346
22260,F-1,204349
22261,F-1,204351
22262,F-1,204361
22263,F-1,204374
22264,F-1,204384
22265,F-1,204387
22266,F-1,204395
22267,F-1,204409
22268,F-1,204410
22269,F-1,204412
22270,F-1,204418
22271,F-1,204420
22272,F-1,204426
22273,F-1,204428
22274,F-1,204429
22275,F-1,204431
22276,F-1,204434
22277,F-1,204436
22278,F-1,204446
22279,F-1,204447
22280,F-1,204451
22281,F-1,204462
22282,F-1,204466
22283,F-1,204467
22284,F-1,204468
22285,F-1,204471
22286,F-1,204479
22287,F-1,204480
22288,F-1,204484
22289,F-1,204488
22290,F-1,204499
22291,F-1,204501
22292,F-1,204504
22293,F-1,204506
22294,F-1,204509
22295,F-1,204514
22296,F-1,204515
22297,F-1,204516
22298,F-1,204526
22299,F-1,204529
22300,F-1,204538
22301,F-1,204541
22302,F-1,204542
22303,F-1,204543
22304,F-1,204544
22305,F-1,204545
22306,F-1,204553
22307,F-1,204564
22308,F-1,204583
22309,F-1,204584
22310,F-1,204591
22311,F-1,204596
22312,F-1,204598
22313,F-1,204630
22314,F-1,204633
22315,F-1,204638
22316,F-1,204639
22317,F-1,204642
22318,F-1,204643
22319,F-1,204650
22320,F-1,204655
22321,F-1,204657
22322,F-1,204660
22323,F-1,204666
22324,F-1,204669
22325,F-1,204670
22326,F-1,204674
22327,F-1,204676
22328,F-1,204679
22329,F-1,204687
22330,F-1,204707
22331,F-1,204718
22332,F-1,204723
22333,F-1,204724
22334,F-1,204726
22335,F-1,204728
22336,F-1,204730
22337,F-1,204732
22338,F-1,204735
22339,F-1,204738
22340,F-1,204745
22341,F-1,204757
22342,F-1,204768
22343,F-1,204770
22344,F-1,204778
22345,F-1,204780
22346,F-1,204782
22347,F-1,204785
22348,F-1,204792
22349,F-1,204795
22350,F-1,204796
22351,F-1,204797
22352,F-1,204798
22353,F-1,204802
22354,F-1,204806
22355,F-1,204807
22356,F-1,204809
22357,F-1,204810
22358,F-1,204813
22359,F-1,204814
22360,F-1,204826
22361,F-1,204830
22362,F-1,204833
22363,F-1,204849
22364,F-1,204853
22365,F-1,204861
22366,F-1,204868
22367,F-1,204873
22368,F-1,204881
22369,F-1,204893
22370,F-1,204894
22371,F-1,204902
22372,F-1,204903
22373,F-1,204910
22374,F-1,204926
22375,F-1,204930
22376,F-1,204932
22377,F-1,204934
22378,F-1,204945
22379,F-1,204951
22380,F-1,204962
22381,F-1,204963
22382,F-1,204980
22383,F-1,205002
22384,F-1,205004
22385,F-1,205005
22386,F-1,205006
22387,F-1,205014
22388,F-1,205017
22389,F-1,205020
22390,F-1,205022
22391,F-1,205026
22392,F-1,205027
22393,F-1,205038
22394,F-1,205043
22395,F-1,205046
22396,F-1,205047
22397,F-1,205057
22398,F-1,205064
22399,F-1,205066
22400,F-1,205069
22401,F-1,205072
22402,F-1,205085
22403,F-1,205086
22404,F-1,205087
22405,F-1,205104
22406,F-1,205106
22407,F-1,205111
22408,F-1,205113
22409,F-1,205114
22410,F-1,205121
22411,F-1,205126
22412,F-1,205133
22413,F-1,205134
22414,F-1,205136
22415,F-1,205138
22416,F-1,205140
22417,F-1,205148
22418,F-1,205150
22419,F-1,205153
22420,F-1,205173
22421,F-1,205175
22422,F-1,205176
22423,F-1,205179
22424,F-1,205183
22425,F-1,205190
22426,F-1,205195
22427,F-1,205197
22428,F-1,205199
22429,F-1,205200
22430,F-1,205201
22431,F-1,205204
22432,F-1,205208
22433,F-1,205221
22434,F-1,205222
22435,F-1,205226
22436,F-1,205228
22437,F-1,205231
22438,F-1,205237
22439,F-1,205240
22440,F-1,205242
22441,F-1,205249
22442,F-1,205250
22443,F-1,205251
22444,F-1,205253
22445,F-1,205265
22446,F-1,205271
22447,F-1,205280
22448,F-1,205293
22449,F-1,205295
22450,F-1,205296
22451,F-1,205305
22452,F-1,205311
22453,F-1,205312
22454,F-1,205316
22455,F-1,205327
22456,F-1,205328
22457,F-1,205335
22458,F-1,205341
22459,F-1,205342
22460,F-1,205353
22461,F-1,205356
22462,F-1,205359
22463,F-1,205361
22464,F-1,205366
22465,F-1,205372
22466,F-1,205376
22467,F-1,205378
22468,F-1,205379
22469,F-1,205380
22470,F-1,205381
22471,F-1,205384
22472,F-1,205387
22473,F-1,205393
22474,F-1,205394
22475,F-1,205398
22476,F-1,205410
22477,F-1,205413
22478,F-1,205420
22479,F-1,205424
22480,F-1,205427
22481,F-1,205433
22482,F-1,205438
22483,F-1,205442
22484,F-1,205449
22485,F-1,205450
22486,F-1,205451
22487,F-1,205456
22488,F-1,205458
22489,F-1,205467
22490,F-1,205478
22491,F-1,205485
22492,F-1,205486
22493,F-1,205488
22494,F-1,205494
22495,F-1,205496
22496,F-1,205500
22497,F-1,205503
22498,F-1,205505
22499,F-1,205506
22500,F-1,205508
22501,F-1,205515
22502,F-1,205520
22503,F-1,205531
22504,F-1,205536
22505,F-1,205540
22506,F-1,205541
22507,F-1,205553
22508,F-1,205558
22509,F-1,205563
22510,F-1,205568
22511,F-1,205569
22512,F-1,205570
22513,F-1,205571
22514,F-1,205572
22515,F-1,205577
22516,F-1,205591
22517,F-1,205594
22518,F-1,205596
22519,F-1,205599
22520,F-1,205602
22521,F-1,205604
22522,F-1,205606
22523,F-1,205608
22524,F-1,205609
22525,F-1,205624
22526,F-1,205628
22527,F-1,205635
22528,F-1,205636
22529,F-1,205641
22530,F-1,205649
22531,F-1,205653
22532,F-1,205657
22533,F-1,205660
22534,F-1,205664
22535,F-1,205676
22536,F-1,205677
22537,F-1,205692
22538,F-1,205694
22539,F-1,205696
22540,F-1,205699
22541,F-1,205703
22542,F-1,205712
22543,F-1,205716
22544,F-1,205722
22545,F-1,205723
22546,F-1,205726
22547,F-1,205738
22548,F-1,205748
22549,F-1,205749
22550,F-1,205752
22551,F-1,205753
22552,F-1,205754
22553,F-1,205757
22554,F-1,205778
22555,F-1,205779
22556,F-1,205780
22557,F-1,205792
22558,F-1,205793
22559,F-1,205794
22560,F-1,205799
22561,F-1,205800
22562,F-1,205804
22563,F-1,205808
22564,F-1,205809
22565,F-1,205810
22566,F-1,205814
22567,F-1,205819
22568,F-1,205821
22569,F-1,205824
22570,F-1,205825
22571,F-1,205836
22572,F-1,205861
22573,F-1,205868
22574,F-1,205871
22575,F-1,205872
22576,F-1,205875
22577,F-1,205877
22578,F-1,205881
22579,F-1,205882
22580,F-1,205886
22581,F-1,205894
22582,F-1,205895
22583,F-1,205896
22584,F-1,205897
22585,F-1,205902
22586,F-1,205908
22587,F-1,205909
22588,F-1,205912
22589,F-1,205913
22590,F-1,205922
22591,F-1,205927
22592,F-1,205928
22593,F-1,205929
22594,F-1,205930
22595,F-1,205931
22596,F-1,205937
22597,F-1,205959
22598,F-1,205964
22599,F-1,205977
22600,F-1,205982
22601,F-1,205998
22602,F-1,206005
22603,F-1,206006
22604,F-1,206011
22605,F-1,206024
22606,F-1,206026
22607,F-1,206029
22608,F-1,206032
22609,F-1,206035
22610,F-1,206041
22611,F-1,206045
22612,F-1,206046
22613,F-1,206049
22614,F-1,206054
22615,F-1,206057
22616,F-1,206060
22617,F-1,206064
22618,F-1,206074
22619,F-1,206075
22620,F-1,206078
22621,F-1,206085
22622,F-1,206088
22623,F-1,206090
22624,F-1,206092
22625,F-1,206104
22626,F-1,206106
22627,F-1,206109
22628,F-1,206116
22629,F-1,206124
22630,F-1,206125
22631,F-1,206130
22632,F-1,206135
22633,F-1,206138
22634,F-1,206141
22635,F-1,206159
22636,F-1,206160
22637,F-1,206161
22638,F-1,206165
22639,F-1,206166
22640,F-1,206181
22641,F-1,206187
22642,F-1,206189
22643,F-1,206196
22644,F-1,206206
22645,F-1,206207
22646,F-1,206209
22647,F-1,206213
22648,F-1,206225
22649,F-1,206230
22650,F-1,206234
22651,F-1,206244
22652,F-1,206258
22653,F-1,206262
22654,F-1,206265
22655,F-1,206268
22656,F-1,206274
22657,F-1,206276
22658,F-1,206279
22659,F-1,206291
22660,F-1,206292
22661,F-1,206294
22662,F-1,206297
22663,F-1,206301
22664,F-1,206305
22665,F-1,206308
22666,F-1,206309
22667,F-1,206312
22668,F-1,206319
22669,F-1,206320
22670,F-1,206323
22671,F-1,206326
22672,F-1,206336
22673,F-1,206337
22674,F-1,206345
22675,F-1,206361
22676,F-1,206367
22677,F-1,206368
22678,F-1,206387
22679,F-1,206391
22680,F-1,206392
22681,F-1,206393
22682,F-1,206402
22683,F-1,206406
22684,F-1,206410
22685,F-1,206415
22686,F-1,206426
22687,F-1,206427
22688,F-1,206431
22689,F-1,206440
22690,F-1,206452
22691,F-1,206456
22692,F-1,206457
22693,F-1,206462
22694,F-1,206481
22695,F-1,206501
22696,F-1,206503
22697,F-1,206505
22698,F-1,206512
22699,F-1,206524
22700,F-1,206527
22701,F-1,206532
22702,F-1,206535
22703,F-1,206536
22704,F-1,206540
22705,F-1,206557
22706,F-1,206563
22707,F-1,206565
22708,F-1,206573
22709,F-1,206581
22710,F-1,206585
22711,F-1,206592
22712,F-1,206597
22713,F-1,206598
22714,F-1,206603
22715,F-1,206605
22716,F-1,206610
22717,F-1,206611
22718,F-1,206614
22719,F-1,206619
22720,F-1,206621
22721,F-1,206628
22722,F-1,206630
22723,F-1,206640
22724,F-1,206642
22725,F-1,206646
22726,F-1,206650
22727,F-1,206651
22728,F-1,206656
22729,F-1,206659
22730,F-1,206666
22731,F-1,206679
22732,F-1,206680
22733,F-1,206681
22734,F-1,206690
22735,F-1,206698
22736,F-1,206700
22737,F-1,206701
22738,F-1,206708
22739,F-1,206714
22740,F-1,206726
22741,F-1,206731
22742,F-1,206739
22743,F-1,206744
22744,F-1,206748
22745,F-1,206750
22746,F-1,206758
22747,F-1,206762
22748,F-1,206767
22749,F-1,206769
22750,F-1,206770
22751,F-1,206772
22752,F-1,206776
22753,F-1,206778
22754,F-1,206781
22755,F-1,206793
22756,F-1,206800
22757,F-1,206814
22758,F-1,206825
22759,F-1,206831
22760,F-1,206834
22761,F-1,206841
22762,F-1,206842
22763,F-1,206848
22764,F-1,206850
22765,F-1,206851
22766,F-1,206859
22767,F-1,206861
22768,F-1,206862
22769,F-1,206864
22770,F-1,206869
22771,F-1,206877
22772,F-1,206881
22773,F-1,206888
22774,F-1,206890
22775,F-1,206893
22776,F-1,206907
22777,F-1,206914
22778,F-1,206920
22779,F-1,206922
22780,F-1,206923
22781,F-1,206927
22782,F-1,206933
22783,F-1,206935
22784,F-1,206937
22785,F-1,206938
22786,F-1,206941
22787,F-1,206944
22788,F-1,206945
22789,F-1,206947
22790,F-1,206948
22791,F-1,206954
22792,F-1,206958
22793,F-1,206959
22794,F-1,206962
22795,F-1,206970
22796,F-1,206985
22797,F-1,206986
22798,F-1,206989
22799,F-1,206994
22800,F-1,206995
22801,F-1,206996
22802,F-1,207001
22803,F-1,207005
22804,F-1,207012
22805,F-1,207015
22806,F-1,207016
22807,F-1,207030
22808,F-1,207039
22809,F-1,207043
22810,F-1,207048
22811,F-1,207056
22812,F-1,207063
22813,F-1,207064
22814,F-1,207074
22815,F-1,207085
22816,F-1,207089
22817,F-1,207092
22818,F-1,207093
22819,F-1,207096
22820,F-1,207097
22821,F-1,207100
22822,F-1,207106
22823,F-1,207108
22824,F-1,207112
22825,F-1,207114
22826,F-1,207133
22827,F-1,207149
22828,F-1,207150
22829,F-1,207168
22830,F-1,207169
22831,F-1,207173
22832,F-1,207177
22833,F-1,207185
22834,F-1,207188
22835,F-1,207192
22836,F-1,207195
22837,F-1,207196
22838,F-1,207202
22839,F-1,207222
22840,F-1,207223
22841,F-1,207227
22842,F-1,207231
22843,F-1,207233
22844,F-1,207234
22845,F-1,207235
22846,F-1,207239
22847,F-1,207240
22848,F-1,207249
22849,F-1,207253
22850,F-1,207257
22851,F-1,207260
22852,F-1,207261
22853,F-1,207271
22854,F-1,207273
22855,F-1,207275
22856,F-1,207280
22857,F-1,207283
22858,F-1,207284
22859,F-1,207290
22860,F-1,207294
22861,F-1,207296
22862,F-1,207299
22863,F-1,207300
22864,F-1,207306
22865,F-1,207307
22866,F-1,207310
22867,F-1,207314
22868,F-1,207316
22869,F-1,207330
22870,F-1,207332
22871,F-1,207335
22872,F-1,207340
22873,F-1,207341
22874,F-1,207345
22875,F-1,207346
22876,F-1,207349
22877,F-1,207362
22878,F-1,207364
22879,F-1,207365
22880,F-1,207367
22881,F-1,207370
22882,F-1,207373
22883,F-1,207379
22884,F-1,207380
22885,F-1,207382
22886,F-1,207383
22887,F-1,207384
22888,F-1,207387
22889,F-1,207393
22890,F-1,207403
22891,F-1,207404
22892,F-1,207406
22893,F-1,207410
22894,F-1,207421
22895,F-1,207422
22896,F-1,207425
22897,F-1,207427
22898,F-1,207436
22899,F-1,207444
22900,F-1,207447
22901,F-1,207452
22902,F-1,207462
22903,F-1,207465
22904,F-1,207466
22905,F-1,207468
22906,F-1,207474
22907,F-1,207475
22908,F-1,207476
22909,F-1,207488
22910,F-1,207491
22911,F-1,207499
22912,F-1,207511
22913,F-1,207522
22914,F-1,207523
22915,F-1,207524
22916,F-1,207527
22917,F-1,207528
22918,F-1,207533
22919,F-1,207541
22920,F-1,207546
22921,F-1,207549
22922,F-1,207551
22923,F-1,207573
22924,F-1,207603
22925,F-1,207607
22926,F-1,207610
22927,F-1,207620
22928,F-1,207643
22929,F-1,207650
22930,F-1,207652
22931,F-1,207665
22932,F-1,207667
22933,F-1,207670
22934,F-1,207679
22935,F-1,207688
22936,F-1,207703
22937,F-1,207705
22938,F-1,207708
22939,F-1,207709
22940,F-1,207712
22941,F-1,207713
22942,F-1,207718
22943,F-1,207720
22944,F-1,207722
22945,F-1,207726
22946,F-1,207734
22947,F-1,207735
22948,F-1,207745
22949,F-1,207749
22950,F-1,207754
22951,F-1,207763
22952,F-1,207767
22953,F-1,207771
22954,F-1,207773
22955,F-1,207779
22956,F-1,207782
22957,F-1,207785
22958,F-1,207789
22959,F-1,207790
22960,F-1,207795
22961,F-1,207805
22962,F-1,207806
22963,F-1,207810
22964,F-1,207819
22965,F-1,207834
22966,F-1,207844
22967,F-1,207846
22968,F-1,207856
22969,F-1,207863
22970,F-1,207867
22971,F-1,207868
22972,F-1,207869
22973,F-1,207878
22974,F-1,207879
22975,F-1,207882
22976,F-1,207883
22977,F-1,207888
22978,F-1,207893
22979,F-1,207897
22980,F-1,207898
22981,F-1,207901
22982,F-1,207902
22983,F-1,207904
22984,F-1,207911
22985,F-1,207915
22986,F-1,207918
22987,F-1,207929
22988,F-1,207935
22989,F-1,207946
22990,F-1,207947
22991,F-1,207948
22992,F-1,207952
22993,F-1,207958
22994,F-1,207962
22995,F-1,207963
22996,F-1,207964
22997,F-1,207966
22998,F-1,207971
22999,F-1,207973
23000,F-1,207974
23001,F-1,207978
23002,F-1,207980
23003,F-1,207982
23004,F-1,207994
23005,F-1,208001
23006,F-1,208006
23007,F-1,208011
23008,F-1,208014
23009,F-1,208015
23010,F-1,208019
23011,F-1,208020
23012,F-1,208022
23013,F-1,208025
23014,F-1,208030
23015,F-1,208031
23016,F-1,208033
23017,F-1,208036
23018,F-1,208042
23019,F-1,208046
23020,F-1,208053
23021,F-1,208057
23022,F-1,208061
23023,F-1,208063
23024,F-1,208076
23025,F-1,208078
23026,F-1,208085
23027,F-1,208086
23028,F-1,208096
23029,F-1,208101
23030,F-1,208106
23031,F-1,208108
23032,F-1,208126
23033,F-1,208127
23034,F-1,208130
23035,F-1,208142
23036,F-1,208145
23037,F-1,208150
23038,F-1,208152
23039,F-1,208153
23040,F-1,208154
23041,F-1,208171
23042,F-1,208184
23043,F-1,208186
23044,F-1,208190
23045,F-1,208194
23046,F-1,208199
23047,F-1,208207
23048,F-1,208214
23049,F-1,208226
23050,F-1,208231
23051,F-1,208232
23052,F-1,208245
23053,F-1,208248
23054,F-1,208250
23055,F-1,208254
23056,F-1,208256
23057,F-1,208258
23058,F-1,208266
23059,F-1,208267
23060,F-1,208275
23061,F-1,208277
23062,F-1,208278
23063,F-1,208280
23064,F-1,208283
23065,F-1,208284
23066,F-1,208294
23067,F-1,208295
23068,F-1,208301
23069,F-1,208306
23070,F-1,208318
23071,F-1,208323
23072,F-1,208324
23073,F-1,208325
23074,F-1,208347
23075,F-1,208349
23076,F-1,208353
23077,F-1,208364
23078,F-1,208367
23079,F-1,208375
23080,F-1,208376
23081,F-1,208379
23082,F-1,208380
23083,F-1,208383
23084,F-1,208385
23085,F-1,208387
23086,F-1,208394
23087,F-1,208398
23088,F-1,208400
23089,F-1,208407
23090,F-1,208415
23091,F-1,208422
23092,F-1,208434
23093,F-1,208436
23094,F-1,208438
23095,F-1,208440
23096,F-1,208441
23097,F-1,208448
23098,F-1,208454
23099,F-1,208461
23100,F-1,208463
23101,F-1,208464
23102,F-1,208468
23103,F-1,208471
23104,F-1,208475
23105,F-1,208479
23106,F-1,208482
23107,F-1,208502
23108,F-1,208511
23109,F-1,208513
23110,F-1,208524
23111,F-1,208526
23112,F-1,208527
23113,F-1,208534
23114,F-1,208552
23115,F-1,208554
23116,F-1,208561
23117,F-1,208563
23118,F-1,208564
23119,F-1,208585
23120,F-1,208588
23121,F-1,208604
23122,F-1,208608
23123,F-1,208617
23124,F-1,208620
23125,F-1,208622
23126,F-1,208628
23127,F-1,208639
23128,F-1,208640
23129,F-1,208648
23130,F-1,208650
23131,F-1,208651
23132,F-1,208656
23133,F-1,208663
23134,F-1,208674
23135,F-1,208691
23136,F-1,208708
23137,F-1,208710
23138,F-1,208718
23139,F-1,208731
